Sales,City,State,Region,Category,Product Name
461.97,Oklahoma City,Oklahoma,Central,Technology,Nortel Meridian M3904 Professional Digital phone
137.62,Oklahoma City,Oklahoma,Central,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter"
302.67,Oklahoma City,Oklahoma,Central,Furniture,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
239.98,Chicago,Illinois,Central,Technology,Logitech Wireless Performance Mouse MX for PC and Mac
8.34,San Francisco,California,West,Office Supplies,Newell 339
8.57,San Francisco,California,West,Office Supplies,Acme Office Executive Series Stainless Steel Trimmers
119.62,San Francisco,California,West,Office Supplies,Clear Mylar Reinforcing Strips
212.94,Vineland,New Jersey,East,Furniture,Novimex Turbo Task Chair
26.49,Vineland,New Jersey,East,Office Supplies,Fellowes Advanced Computer Series Surge Protectors
687.40,Milwaukee,Wisconsin,Central,Furniture,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase
653.55,Seattle,Washington,West,Furniture,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base"
33.90,Seattle,Washington,West,Technology,Kingston Digital DataTraveler 32GB USB 2.0
239.96,Naperville,Illinois,Central,Technology,LogitechÿIlluminated - Keyboard
199.84,Wilmington,Delaware,East,Furniture,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
716.00,Wilmington,Delaware,East,Technology,Wilson Electronics DB Pro Signal Booster
221.06,Wilmington,Delaware,East,Office Supplies,Tuf-Vin Binders
67.71,Los Angeles,California,West,Office Supplies,Embossed Ink Jet Note Cards
129.92,Los Angeles,California,West,Office Supplies,Belkin F9S820V06 8 Outlet Surge
467.46,Los Angeles,California,West,Furniture,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock"
61.40,Los Angeles,California,West,Office Supplies,Xerox 1933
720.76,Los Angeles,California,West,Office Supplies,Standard Rollaway File with Lock
5.18,Los Angeles,California,West,Office Supplies,Peel & Stick Add-On Corner Pockets
14.70,Los Angeles,California,West,Office Supplies,Newell 338
8.13,Chicago,Illinois,Central,Office Supplies,Fellowes Black Plastic Comb Bindings
79.98,Chicago,Illinois,Central,Technology,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver
18.54,Des Moines,Washington,West,Office Supplies,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
24.40,Philadelphia,Pennsylvania,East,Office Supplies,"White Envelopes, White Envelopes with Clear Poly Window"
195.64,Atlanta,Georgia,South,Office Supplies,Tops White Computer Printout Paper
398.40,Dallas,Texas,Central,Technology,Enermax Acrylux Wireless Keyboard
7.06,Dallas,Texas,Central,Office Supplies,Newell 317
1352.40,Dallas,Texas,Central,Furniture,O'Sullivan Living Dimensions 5-Shelf Bookcases
26.40,Moreno Valley,California,West,Office Supplies,Xerox 1928
41.88,Moreno Valley,California,West,Office Supplies,Eldon Shelf Savers Cubes and Bins
99.85,Philadelphia,Pennsylvania,East,Office Supplies,"GBC Velobind Prepunched Cover Sets, Regency Series"
699.98,Georgetown,Kentucky,South,Technology,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)
584.82,Georgetown,Kentucky,South,Office Supplies,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
43.98,Minneapolis,Minnesota,Central,Office Supplies,Wilson Jones Legal Size Ring Binders
377.97,Minneapolis,Minnesota,Central,Technology,VTech DS6151
123.96,Minneapolis,Minnesota,Central,Furniture,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"
391.98,Wilmington,Delaware,East,Technology,GE 30524EE4
383.98,Burlington,North Carolina,South,Technology,Logitech Wireless Gaming Headset G930
1781.68,Burlington,North Carolina,South,Furniture,Bush Advantage Collection Racetrack Conference Table
21.40,Los Angeles,California,West,Office Supplies,Newell 347
549.99,Trenton,Michigan,Central,Technology,Sharp 1540cs Digital Laser Copier
167.54,Trenton,Michigan,Central,Office Supplies,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets"
38.34,Trenton,Michigan,Central,Office Supplies,Globe Weis Peel & Seel First Class Envelopes
53.88,Trenton,Michigan,Central,Furniture,Nu-Dell Float Frame 11 x 14 1/2
299.98,Trenton,Michigan,Central,Technology,Motorola Droid Maxx
62.80,San Francisco,California,West,Office Supplies,Hanging Personal Folder File
13.90,Los Angeles,California,West,Office Supplies,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
744.10,Houston,Texas,Central,Furniture,Bush Advantage Collection Round Conference Table
44.84,Houston,Texas,Central,Office Supplies,"Personal Folder Holder, Ebony"
401.59,Houston,Texas,Central,Furniture,Riverside Furniture Stanwyck Manor Table Series
18.24,Milwaukee,Wisconsin,Central,Office Supplies,Prestige Round Ring Binders
359.50,San Francisco,California,West,Furniture,"Sauder Forest Hills Library, Woodland Oak Finish"
10.48,San Francisco,California,West,Office Supplies,Sterilite Officeware Hinged File Box
20.74,Cleveland,Ohio,East,Office Supplies,Xerox 226
35.17,Monroe,North Carolina,South,Technology,Memorex Froggy Flash Drive 4 GB
64.70,Monroe,North Carolina,South,Office Supplies,Petty Cash Envelope
105.52,Lowell,Massachusetts,East,Office Supplies,Xerox 1935
5.79,Dallas,Texas,Central,Office Supplies,"GBC White Gloss Covers, Plain Front"
466.16,Philadelphia,Pennsylvania,East,Technology,Samsung Convoy 3
10.31,Philadelphia,Pennsylvania,East,Technology,Sony 16GB Class 10 Micro SDHC R40 Memory Card
2.56,Philadelphia,Pennsylvania,East,Office Supplies,Avery Round Ring Poly Binders
7.97,Loveland,Colorado,West,Office Supplies,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)
8.78,Loveland,Colorado,West,Office Supplies,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9"""
3.02,Loveland,Colorado,West,Office Supplies,Bagged Rubber Bands
51.45,Woonsocket,Rhode Island,East,Office Supplies,Advantus Rolling Storage Box
14.02,Chicago,Illinois,Central,Office Supplies,Bionaire 99.97% HEPA Air Cleaner
214.95,Chicago,Illinois,Central,Furniture,KI Adjustable-Height Table
35.04,Chicago,Illinois,Central,Technology,Shocksock Galaxy S4 Armband
10.78,Chicago,Illinois,Central,Furniture,Nu-Dell Float Frame 11 x 14 1/2
4.60,Chicago,Illinois,Central,Office Supplies,Ibico Covers for Plastic or Wire Binding Elements
35.17,Chicago,Illinois,Central,Office Supplies,Rogers Deluxe File Chest
19.15,Bakersfield,California,West,Office Supplies,Cardinal Hold-It CD Pocket
4.45,Dallas,Texas,Central,Office Supplies,Newell 333
5.18,Dallas,Texas,Central,Office Supplies,Xerox 1966
15.55,Dallas,Texas,Central,Office Supplies,Xerox 1967
40.03,Philadelphia,Pennsylvania,East,Office Supplies,Southworth 25% Cotton Antique Laid Paper & Envelopes
16.78,Philadelphia,Pennsylvania,East,Technology,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack"
186.30,Deltona,Florida,South,Furniture,"Iceberg Nesting Folding Chair, 19w x 6d x 43h"
66.36,Columbus,Georgia,South,Technology,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse
42.05,Nashville,Tennessee,South,Office Supplies,Newell 312
67.92,Nashville,Tennessee,South,Office Supplies,Stanley Bostitch Contemporary Electric Pencil Sharpeners
52.51,Philadelphia,Pennsylvania,East,Office Supplies,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes"
186.91,Philadelphia,Pennsylvania,East,Office Supplies,"Eldon Base for stackable storage shelf, platinum"
10.05,Philadelphia,Pennsylvania,East,Office Supplies,"Adams ""While You Were Out"" Message Pads"
17.50,Chicago,Illinois,Central,Furniture,"Eldon Im…ge Series Desk Accessories, Clear"
15.55,Dallas,Texas,Central,Office Supplies,Xerox 1994
10.78,Carlsbad,New Mexico,West,Office Supplies,Avery Non-Stick Binders
3.30,Philadelphia,Pennsylvania,East,Office Supplies,Avery 491
35.48,New York City,New York,East,Office Supplies,Belkin OmniView SE Rackmount Kit
34.44,Oceanside,New York,East,Office Supplies,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"
629.93,Oceanside,New York,East,Technology,Ativa MDM8000 8-Sheet Micro-Cut Shredder
79.06,Oceanside,New York,East,Office Supplies,GBC Imprintable Covers
232.55,Lafayette,Louisiana,South,Office Supplies,Safco Commercial Shelving
99.98,Lafayette,Louisiana,South,Technology,Logitech Wireless Marathon Mouse M705
19.44,Lafayette,Louisiana,South,Office Supplies,Xerox 209
12.96,Lafayette,Louisiana,South,Office Supplies,Xerox 1966
464.29,New York City,New York,East,Furniture,KI Adjustable-Height Table
68.46,New York City,New York,East,Office Supplies,Staple envelope
2799.96,New York City,New York,East,Technology,Ativa V4110MDD Micro-Cut Shredder
601.30,New York City,New York,East,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room
16.99,New York City,New York,East,Technology,Spigen Samsung Galaxy S5 Case Wallet
287.97,New York City,New York,East,Technology,Vtech CS6719
44.82,New York City,New York,East,Office Supplies,Xerox 198
101.12,Anaheim,California,West,Furniture,Nu-Dell Executive Frame
107.98,Deltona,Florida,South,Technology,Innergie mMini Combo Duo USB Travel Charging Kit
58.73,New York City,New York,East,Office Supplies,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210
93.34,New York City,New York,East,Office Supplies,Binding Machine Supplies
17.05,Seattle,Washington,West,Office Supplies,Advantus SlideClip Paper Clips
8.10,San Diego,California,West,Office Supplies,Wilson Jones Standard D-Ring Binders
30.36,Oklahoma City,Oklahoma,Central,Furniture,"Master Giant Foot Doorstop, Safety Yellow"
23.34,Mount Vernon,New York,East,Office Supplies,Staple envelope
51.55,Mount Vernon,New York,East,Office Supplies,"Speediset Carbonless Redi-Letter 7"" x 8 1/2"""
119.90,San Francisco,California,West,Technology,Microsoft Arc Touch Mouse
1317.49,New York City,New York,East,Furniture,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
63.84,New York City,New York,East,Office Supplies,Staple remover
3.59,New York City,New York,East,Office Supplies,Avery Non-Stick Binders
86.26,Los Angeles,California,West,Furniture,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock"
139.04,Los Angeles,California,West,Office Supplies,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"
46.80,Los Angeles,California,West,Office Supplies,Harmony HEPA Quiet Air Purifiers
8.54,Chandler,Arizona,West,Furniture,Acrylic Self-Standing Desk Frames
842.38,Chandler,Arizona,West,Furniture,Global Leather Executive Chair
1214.85,Long Beach,New York,East,Technology,Polycom SoundStation2 EX Conferenceÿphone
67.78,San Francisco,California,West,Office Supplies,"File Shuttle II and Handi-File, Black"
39.90,Helena,Montana,West,Office Supplies,Iris Project Case
2.69,New York City,New York,East,Office Supplies,Cardinal Poly Pocket Divider Pockets for Ring Binders
6.60,New York City,New York,East,Office Supplies,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow"
28.40,Kirkwood,Missouri,Central,Office Supplies,"Wilson Jones Hanging View Binder, White, 1"""
212.94,Kirkwood,Missouri,Central,Furniture,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12"""
1001.58,Chicago,Illinois,Central,Technology,Samsung Galaxy S4
569.06,Chicago,Illinois,Central,Furniture,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs
14.22,Chicago,Illinois,Central,Furniture,"Seth Thomas 13 1/2"" Wall Clock"
105.58,Peoria,Arizona,West,Technology,Panasonic KX-TG6844B Expandable Digital Cordless Telephone
68.72,Peoria,Arizona,West,Technology,Plantronics MX500i Earset
1367.84,Seattle,Washington,West,Furniture,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases"
301.96,Taylor,Michigan,Central,Furniture,Novimex Swivel Fabric Task Chair
170.35,Pasadena,California,West,Furniture,Novimex Turbo Task Chair
3.90,Midland,Michigan,Central,Office Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink"
12.84,Midland,Michigan,Central,Office Supplies,Xerox 199
15.84,Midland,Michigan,Central,Office Supplies,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)
563.94,Midland,Michigan,Central,Furniture,Hon Every-Day Series Multi-Task Chairs
62.94,Midland,Michigan,Central,Office Supplies,Acco Perma 3000 Stacking Storage Drawers
535.41,Midland,Michigan,Central,Office Supplies,"Hot File 7-Pocket, Floor Stand"
3504.90,Detroit,Michigan,Central,Furniture,HON 5400 Series Task Chairs for Big and Tall
144.12,Detroit,Michigan,Central,Office Supplies,Xerox 1910
314.55,Detroit,Michigan,Central,Office Supplies,Xerox 1915
3.41,Pueblo,Colorado,West,Office Supplies,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
2.07,Waco,Texas,Central,Office Supplies,"SlimView Poly Binder, 3/8"""
328.40,Waco,Texas,Central,Furniture,Rush Hierlooms Collection Rich Wood Bookcases
53.25,San Francisco,California,West,Office Supplies,GBC Twin Loop Wire Binding Elements
4.99,New York City,New York,East,Office Supplies,Round Ring Binders
37.68,Los Angeles,California,West,Furniture,Flat Face Poster Frame
258.58,Los Angeles,California,West,Technology,Aastra 57i VoIP phone
75.84,Los Angeles,California,West,Office Supplies,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room
45.36,Woonsocket,Rhode Island,East,Office Supplies,Xerox 209
45.78,Woonsocket,Rhode Island,East,Office Supplies,Aluminum Screw Posts
40.29,Columbus,Georgia,South,Office Supplies,Fellowes Desktop Hanging File Manager
38.71,Columbus,Georgia,South,Office Supplies,Avery Durable Poly Binders
1801.63,Jacksonville,Florida,South,Office Supplies,Tennsco Single-Tier Lockers
748.75,Philadelphia,Pennsylvania,East,Technology,LG Exalt
199.96,Columbus,Indiana,Central,Technology,Case Logic 2.4GHz Wireless Keyboard
1516.20,Columbus,Indiana,Central,Furniture,Hon Multipurpose Stacking Arm Chairs
167.95,Pasadena,Texas,Central,Technology,V7 USB Numeric Keypad
45.04,Pasadena,Texas,Central,Office Supplies,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
23.16,San Francisco,California,West,Office Supplies,"Peel & Seel Recycled Catalog Envelopes, Brown"
397.60,Columbia,South Carolina,South,Furniture,Eldon Cleatmat Plus Chair Mats for High Pile Carpets
85.96,Columbia,South Carolina,South,Office Supplies,Xerox 1933
13.12,Columbia,South Carolina,South,Office Supplies,Crayola Colored Pencils
45.66,Columbia,South Carolina,South,Office Supplies,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
158.13,Kent,Washington,West,Office Supplies,"Strathmore #10 Envelopes, Ultimate White"
43.60,Kent,Washington,West,Technology,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
3930.07,Round Rock,Texas,Central,Office Supplies,High Speed Automatic Electric Letter Opener
2.30,Round Rock,Texas,Central,Office Supplies,"Acco Banker's Clasps, 5 3/4""-Long"
431.98,Round Rock,Texas,Central,Technology,Polycom VVX 310 VoIP phone
41.72,Round Rock,Texas,Central,Technology,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack"
104.23,Oakland,California,West,Furniture,Tensor Computer Mounted Lamp
70.26,Oakland,California,West,Office Supplies,Mobile Personal File Cube
9.26,Auburn,New York,East,Office Supplies,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set"
105.98,Auburn,New York,East,Office Supplies,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
1.24,Auburn,New York,East,Office Supplies,"OIC Binder Clips, Mini, 1/4"" Capacity, Black"
20.70,Auburn,New York,East,Office Supplies,Avery 489
28.90,Auburn,New York,East,Office Supplies,HP Office Recycled Paper (20Lb. and 87 Bright)
27.18,Auburn,New York,East,Office Supplies,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White"
465.18,Newark,Delaware,East,Office Supplies,"Dual Level, Single-Width Filing Carts"
36.63,New York City,New York,East,Office Supplies,Portable Personal File Box
51.45,Redlands,California,West,Office Supplies,Advantus Rolling Storage Box
7.83,Redlands,California,West,Office Supplies,Avery 494
35.40,Redlands,California,West,Office Supplies,SANFORD Major Accent Highlighters
29.90,Redlands,California,West,Office Supplies,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)
17.48,Roseville,Michigan,Central,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
79.14,Los Angeles,California,West,Office Supplies,Xerox 1883
8.40,New York City,New York,East,Office Supplies,Prang Dustless Chalk Sticks
498.26,Detroit,Michigan,Central,Furniture,Harbour Creations 67200 Series Stacking Chairs
212.94,Detroit,Michigan,Central,Furniture,"Hon Metal Bookcases, Gray"
706.86,Springfield,Missouri,Central,Office Supplies,Avanti 1.7 Cu. Ft. Refrigerator
114.95,Springfield,Missouri,Central,Technology,Motorola HK250 Universal Bluetooth Headset
43.19,Springfield,Missouri,Central,Office Supplies,"Universal Recycled Hanging Pressboard Report Binders, Letter Size"
166.44,Los Angeles,California,West,Office Supplies,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
36.56,New York City,New York,East,Office Supplies,SpineVue Locking Slant-D Ring Binders by Cardinal
186.14,New York City,New York,East,Office Supplies,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11"""
353.57,New York City,New York,East,Furniture,O'Sullivan Living Dimensions 5-Shelf Bookcases
81.98,San Francisco,California,West,Office Supplies,Xerox 1893
14.62,Fresno,California,West,Office Supplies,SpineVue Locking Slant-D Ring Binders by Cardinal
697.16,Fresno,California,West,Furniture,Chromcraft Round Conference Tables
30.93,Fresno,California,West,Furniture,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2"
